Date,AAPL,AMZN,GOOGL,META,MSFT
2023-09-06,180.79119873046875,135.36000061035156,133.35780334472656,296.8406066894531,326.5799560546875
2023-09-07,175.503173828125,137.85000610351562,134.1512451171875,296.3444519042969,323.6661682128906
2023-09-08,176.11599731445312,138.22999572753906,135.26205444335938,295.570556640625,327.943603515625
2023-09-11,177.28231811523438,143.10000610351562,135.79763793945312,305.16522216796875,331.5441589355469
2023-09-12,174.2577667236328,141.22999572753906,134.2305908203125,299.3111877441406,325.4909362792969
2023-09-13,172.19200134277344,144.85000610351562,135.58935546875,302.6846923828125,329.69976806640625
2023-09-14,173.70425415039062,144.72000122070312,136.9679718017578,309.2928466796875,332.2898254394531
2023-09-15,172.9827117919922,140.38999938964844,136.27369689941406,297.9716796875,323.9702453613281
2023-09-18,175.90841674804688,139.97999572753906,137.07705688476562,300.1941833496094,322.832275390625
2023-09-19,176.9956817626953,137.6300048828125,136.90843200683594,302.69464111328125,322.42999267578125
2023-09-20,173.4571533203125,135.2899932861328,132.64370727539062,297.336669921875,314.6991882324219
2023-09-21,171.91519165039062,129.3300018310547,129.37078857421875,293.42730712890625,313.482666015625
2023-09-22,172.76524353027344,129.1199951171875,129.18231201171875,296.751220703125,311.0103759765625
2023-09-25,174.0403289794922,131.27000427246094,130.03529357910156,298.48760986328125,311.5303039550781
2023-09-26,169.9680633544922,125.9800033569336,127.51609802246094,296.6321716308594,306.23248291015625
2023-09-27,168.45574951171875,125.9800033569336,129.46994018554688,295.42169189453125,306.8702087402344
2023-09-28,168.71275329589844,125.9800033569336,131.22543334960938,301.59326171875,307.7041931152344
2023-09-29,169.22671508789062,127.12000274658203,129.78729248046875,297.8724670410156,309.77410888671875
2023-10-02,171.73731994628906,129.4600067138672,133.07017517089844,304.4309997558594,315.7095947265625
2023-10-03,170.40293884277344,124.72000122070312,131.34445190429688,298.59674072265625,307.4588317871094
2023-10-04,171.64833068847656,127.0,134.1314239501953,303.20062255859375,312.92340087890625
2023-10-05,172.88388061523438,125.95999908447266,133.96279907226562,302.4168395996094,313.3158264160156
2023-10-06,175.4340057373047,127.95999908447266,136.4522247314453,312.97393798828125,321.0663146972656
2023-10-09,176.9166259765625,128.25999450683594,137.2853240966797,315.881103515625,323.5779113769531
2023-10-10,176.3235626220703,129.47999572753906,136.92828369140625,319.3340148925781,322.1749267578125
2023-10-11,177.71722412109375,131.8300018310547,139.3978729248047,325.26751708984375,326.1286926269531
